Pole ID,Pole Latitude,Pole Longitude,Pole Type
MISTISSINI QUEEN PHC23, 50.4122238,-73.8657872,Generic wooden pole
MISTISSINI SAM AWASHISH PSA203, 50.4174983,-73.8615171,Generic wooden pole
MISTISSINI SAM AWASHISH PHA221, 50.4185107,-73.8606854,Generic wooden pole
MISTISSINI INDUSTRIAL PHD216, 50.4166713,-73.8580423,Generic wooden pole
MISTISSINI MAIN PHD295+2, 50.4148037,-73.8587036,Generic wooden pole
MISTISSINI MAIN PHD307+1, 50.4138639,-73.8567668,Generic wooden pole
MISTISSINI WAABINUUTAU PHA40, 50.4134439,-73.8604294,Generic wooden pole
MISTISSINI WAAPSTAN PHA40, 50.4134439,-73.8604294,Generic wooden pole
MISTISSINI WAABINUUTAU PHC3, 50.4137578,-73.8611413,Generic wooden pole
MISTISSINI WAABINUUTAU PHA21, 50.4122037,-73.8597621,Generic wooden pole
MISTISSINI BISCHEWANANCH PHA21, 50.4122037,-73.8597621,Generic wooden pole
MISTISSINI WAAPSTAN PHA21, 50.4122037,-73.8597621,Generic wooden pole
MISTISSINI BISCHEWANANCH PHA47, 50.4118333,-73.8604315,Generic wooden pole
MISTISSINI PETAWABANO PHA47, 50.4118333,-73.8604315,Generic wooden pole
MISTISSINI MISCHWEK PHA19, 50.4107849,-73.8622696,Generic wooden pole
MISTISSINI KEBATAKIN PHA19, 50.4107849,-73.8622696,Generic wooden pole
MISTISSINI KEBATAKIN PHA44, 50.4101843,-73.8618416,Generic wooden pole
MISTISSINI MISCHWEK PHA44, 50.4101843,-73.8618416,Generic wooden pole
MISTISSINI BLAZO-U-MESKINAM PHA42, 50.4102226,-73.8669199,Generic wooden pole
MISTISSINI PETAWABANO PHA33, 50.4122508,-73.8634650,Generic wooden pole
MISTISSINI WAABINUUTAU PHA104, 50.4127581,-73.8625090,Generic wooden pole
MISTISSINI QUEEN , 50.4169665,-73.8650897,Generic wooden pole
MISTISSINI CHENO-U-MESKINAM PSCERRB, 50.4157219,-73.8697006,Generic wooden pole
MISTISSINI MISTISSINI PHO203, 50.4187752,-73.8763210,Generic wooden pole
MISTISSINI NESK PHO203, 50.4187752,-73.8763210,Generic wooden pole
MISTISSINI SWALLOW PHD379, 50.4237077,-73.8726378,Generic wooden pole
MISTISSINI COON COME PHA22, 50.4247255,-73.8618528,Generic wooden pole
MISTISSINI MISTISSINI PHA571, 50.4218476,-73.8643337,Generic wooden pole
MISTISSINI SAM AWASHISH PHA233, 50.4191392,-73.8599045,Generic wooden pole
MISTISSINI QUEEN PHD291, 50.4175798,-73.8648505,Generic wooden pole
MISTISSINI RIVERSIDE PHA208, 50.4193206,-73.8765310,Generic wooden pole
MISTISSINI NESK PHA208, 50.4193206,-73.8765310,Generic wooden pole
MISTISSINI MISTISSINI PHD179, 50.4177845,-73.8759920,Generic wooden pole
MISTISSINI BLAZO-U-MESKINAM PHA9+1, 50.4134967,-73.8707709,Generic wooden pole
MISTISSINI MISCHWEK PHA42, 50.4113567,-73.8614236,Generic wooden pole
MISTISSINI PETAWABANO PHA42, 50.4113567,-73.8614236,Generic wooden pole
MISTISSINI QUEEN PHA337, 50.4097285,-73.8621432,Generic wooden pole
MISTISSINI MISCHWEK PHA337, 50.4097285,-73.8621432,Generic wooden pole
MISTISSINI COONISHISH PHa23-2, 50.4248838,-73.8553619,Generic wooden pole
MISTISSINI ISERHOFF PHa23-2, 50.4248838,-73.8553619,Generic wooden pole
MISTISSINI COONISHISH PHA38-1, 50.4258463,-73.8589105,Generic wooden pole
MISTISSINI COON COME PHA38-1, 50.4258463,-73.8589105,Generic wooden pole
MISTISSINI COON COME PHC248, 50.4223548,-73.8575026,Generic wooden pole
MISTISSINI BOSUM PHA17, 50.4216722,-73.8545115,Generic wooden pole
MISTISSINI ETAPP PHA17, 50.4216722,-73.8545115,Generic wooden pole
MISTISSINI ETAPP , 50.4202501,-73.8556208,Generic wooden pole
MISTISSINI BOSUM , 50.4202501,-73.8556208,Generic wooden pole
MISTISSINI BOSUM PH#17, 50.4213136,-73.8561159,Generic wooden pole
MISTISSINI RIVERSIDE PHA139, 50.4173873,-73.8785485,Generic wooden pole
MISTISSINI RIVERSIDE PHA211+1, 50.4191983,-73.8776329,Generic wooden pole
MISTISSINI RIVERSIDE PHA112, 50.4166264,-73.8781121,Generic wooden pole
MISTISSINI RIVERSIDE PHA168, 50.4183902,-73.8772782,Generic wooden pole
MISTISSINI NESK PHA264, 50.4208194,-73.8752904,Generic wooden pole
MISTISSINI RIVERSIDE PHA264, 50.4208194,-73.8752904,Generic wooden pole
MISTISSINI NESK PHA235, 50.4202939,-73.8757181,Generic wooden pole
MISTISSINI RIVERSIDE PHA235, 50.4202939,-73.8757181,Generic wooden pole
MISTISSINI NESK PHA219+1, 50.4197993,-73.8761182,Generic wooden pole
MISTISSINI RIVERSIDE PHA219+1, 50.4197993,-73.8761182,Generic wooden pole
MISTISSINI MISTISSINI PHD19, 50.4136342,-73.8780823,Generic wooden pole
MISTISSINI MISTISSINI PHA67, 50.4151584,-73.8773177,Generic wooden pole
MISTISSINI MISTISSINI PHD127, 50.4165103,-73.8766995,Generic wooden pole
MISTISSINI MISTISSINI PHA243, 50.4197261,-73.8744877,Generic wooden pole
MISTISSINI MISTISSINI PHD283, 50.4211127,-73.8734364,Generic wooden pole
MISTISSINI AMANDA PHD59, 50.4193742,-73.8724442,Generic wooden pole
MISTISSINI MISTISSINI PHD395, 50.4234587,-73.8717219,Generic wooden pole
MISTISSINI SWALLOW PHD395, 50.4234587,-73.8717219,Generic wooden pole
MISTISSINI MISTISSINI , 50.4231462,-73.8716018,Generic wooden pole
MISTISSINI MISTISSINI PHD331, 50.4224255,-73.8724481,Generic wooden pole
MISTISSINI QUEEN PHC19, 50.4213974,-73.8722780,Generic wooden pole
MISTISSINI ETUDAH PHD24, 50.4217662,-73.8706450,Generic wooden pole
MISTISSINI SPRUCE PHD56, 50.4222688,-73.8693541,Generic wooden pole
MISTISSINI ETUDAH PHD56, 50.4222688,-73.8693541,Generic wooden pole
MISTISSINI SPRUCE PHD195, 50.4229204,-73.8690174,Generic wooden pole
MISTISSINI SPRUCE PHD147, 50.4230798,-73.8706419,Generic wooden pole
MISTISSINI SPRUCE PHD91, 50.4219554,-73.8715938,Generic wooden pole
MISTISSINI AMANDA PHC259, 50.4190106,-73.8712421,Generic wooden pole
MISTISSINI AMISK PHC259, 50.4190106,-73.8712421,Generic wooden pole
MISTISSINI BLAZO-U-MESKINAM PHA24, 50.4114640,-73.8684326,Generic wooden pole
MISTISSINI PETAWABANO PHA8+1, 50.4123819,-73.8685583,Generic wooden pole
MISTISSINI BLAZO-U-MESKINAM PHA8+1, 50.4123819,-73.8685583,Generic wooden pole
MISTISSINI BLAZO-U-MESKINAM PHA19+1, 50.4126426,-73.8691557,Generic wooden pole
MISTISSINI PETAWABANO PHA19+1, 50.4126426,-73.8691557,Generic wooden pole
MISTISSINI CHENO-U-MESKINAM PHA5, 50.4146857,-73.8702004,Generic wooden pole
MISTISSINI WAAPSTAN PHA5, 50.4146857,-73.8702004,Generic wooden pole
MISTISSINI WAAPSTAN PHC31, 50.4142588,-73.8711966,Generic wooden pole
MISTISSINI CHENO-U-MESKINAM PHC31, 50.4142588,-73.8711966,Generic wooden pole
MISTISSINI AMISK PHD51, 50.4144383,-73.8736261,Generic wooden pole
MISTISSINI AMISK PHOARENA, 50.4163104,-73.8724982,Generic wooden pole
MISTISSINI AMANDA PHD139, 50.4174385,-73.8710418,Generic wooden pole
MISTISSINI MAIN PHD139, 50.4174385,-73.8710418,Generic wooden pole
MISTISSINI MAIN PHD187+2, 50.4173465,-73.8696992,Generic wooden pole
MISTISSINI MAIN PHD207, 50.4160152,-73.8658027,Generic wooden pole
MISTISSINI QUEEN PHD207, 50.4160152,-73.8658027,Generic wooden pole
MISTISSINI MAIN PHA206+1, 50.4148232,-73.8648758,Generic wooden pole
MISTISSINI LOON PHA19, 50.4236524,-73.8596233,Generic wooden pole
MISTISSINI ISERHOFF PHA14, 50.4249631,-73.8593136,Generic wooden pole
MISTISSINI COON COME PHA14, 50.4249631,-73.8593136,Generic wooden pole
MISTISSINI COON COME PHA30, 50.4253159,-73.8610194,Generic wooden pole
MISTISSINI SAM AWASHISH PHADORTOIR+1, 50.4222509,-73.8610838,Generic wooden pole
MISTISSINI COON COME PHO503, 50.4225121,-73.8626900,Generic wooden pole
MISTISSINI AMISK PHO503, 50.4225121,-73.8626900,Generic wooden pole
MISTISSINI COON COME PHA487, 50.4230908,-73.8633505,Generic wooden pole
MISTISSINI AMISK PHA487, 50.4230908,-73.8633505,Generic wooden pole
MISTISSINI AMISK PHA455, 50.4236866,-73.8644787,Generic wooden pole
MISTISSINI AMISK PHA433, 50.4238153,-73.8661621,Generic wooden pole
MISTISSINI AMISK PHA468, 50.4229722,-73.8649621,Generic wooden pole
MISTISSINI AMISK PHC508, 50.4223918,-73.8641150,Generic wooden pole
MISTISSINI AMISK PHA515, 50.4216913,-73.8636017,Generic wooden pole
MISTISSINI MISTISSINI PHA547, 50.4225191,-73.8648934,Generic wooden pole
MISTISSINI MISTISSINI PHA507, 50.4231309,-73.8663264,Generic wooden pole
MISTISSINI AMISK PHA507, 50.4231309,-73.8663264,Generic wooden pole
MISTISSINI MISTISSINI PHD435, 50.4238272,-73.8694408,Generic wooden pole
MISTISSINI MISTISSINI PHD445, 50.4236459,-73.8688156,Generic wooden pole
MISTISSINI MISTISSINI PHD477, 50.4232651,-73.8676165,Generic wooden pole
MISTISSINI AMISK PHD347, 50.4214303,-73.8692126,Generic wooden pole
MISTISSINI QUEEN PHD107, 50.4204993,-73.8693844,Generic wooden pole
MISTISSINI AMISK PHD107, 50.4204993,-73.8693844,Generic wooden pole
MISTISSINI QUEEN PHD163, 50.4198449,-73.8672761,Generic wooden pole
MISTISSINI WABUSHUSH PHA80, 50.4212454,-73.8662235,Generic wooden pole
MISTISSINI ALBANEL PHA67, 50.4208616,-73.8661862,Generic wooden pole
MISTISSINI WABUSHUSH PHA16, 50.4211739,-73.8671685,Generic wooden pole
MISTISSINI ALBANEL PHC32, 50.4204301,-73.8676564,Generic wooden pole
MISTISSINI ALBANEL PHC11, 50.4214439,-73.8684024,Generic wooden pole
MISTISSINI WABUSHUSH PHC11, 50.4214439,-73.8684024,Generic wooden pole
MISTISSINI AMISK PHC11, 50.4214439,-73.8684024,Generic wooden pole
MISTISSINI WABUSHUSH PHA43, 50.4223329,-73.8670507,Generic wooden pole
MISTISSINI AMISK PHA43, 50.4223329,-73.8670507,Generic wooden pole
MISTISSINI MISTISSINI PHA43, 50.4223329,-73.8670507,Generic wooden pole
MISTISSINI WABUSHUSH PHA528, 50.4221791,-73.8659133,Generic wooden pole
MISTISSINI MISTISSINI PHA528, 50.4221791,-73.8659133,Generic wooden pole
MISTISSINI MISTISSINI PHA568, 50.4216594,-73.8653203,Generic wooden pole
MISTISSINI WABUSHUSH PHA568, 50.4216594,-73.8653203,Generic wooden pole
MISTISSINI ALBANEL PHC115, 50.4203631,-73.8646310,Generic wooden pole
MISTISSINI WABUSHUSH PHC115, 50.4203631,-73.8646310,Generic wooden pole
MISTISSINI MISTISSINI PHC115, 50.4203631,-73.8646310,Generic wooden pole
MISTISSINI QUEEN PHD219, 50.4192978,-73.8654250,Generic wooden pole
MISTISSINI MISTISSINI PHD219, 50.4192978,-73.8654250,Generic wooden pole
MISTISSINI BEDABIN PHA32+1, 50.4168202,-73.8626587,Generic wooden pole
MISTISSINI BEDABIN PHA20, 50.4181956,-73.8617282,Generic wooden pole
MISTISSINI QUEEN PHD235, 50.4190185,-73.8643879,Generic wooden pole
MISTISSINI MISTISSINI PHD235, 50.4190185,-73.8643879,Generic wooden pole
MISTISSINI QUEEN PHD275, 50.4180505,-73.8648976,Generic wooden pole
MISTISSINI ISERHOFF , 50.4227285,-73.8581805,Generic wooden pole
MISTISSINI SAM AWASHISH PHA249, 50.4217789,-73.8589490,Generic wooden pole
MISTISSINI SAM AWASHISH PHA245, 50.4212133,-73.8585288,Generic wooden pole
MISTISSINI SAM AWASHISH PHA241, 50.4205537,-73.8585839,Generic wooden pole
MISTISSINI SAM AWASHISH 7DKT42, 50.4178367,-73.8595939,Generic wooden pole
MISTISSINI MAIN PHD292, 50.4152984,-73.8616090,Generic wooden pole
MISTISSINI MAIN PHO285, 50.4155869,-73.8631873,Generic wooden pole
MISTISSINI WAAPSTAN PHA12, 50.4142889,-73.8636278,Generic wooden pole
MISTISSINI WAABINUUTAU PHA10, 50.4146061,-73.8605200,Generic wooden pole
MISTISSINI WAABINUUTAU PHA38?, 50.4138577,-73.8592353,Generic wooden pole
MISTISSINI WAABINUUTAU PHA58, 50.4123512,-73.8587619,Generic wooden pole
MISTISSINI PETAWABANO PHA51, 50.4111670,-73.8595188,Generic wooden pole
MISTISSINI WAABINUUTAU PHA51, 50.4111670,-73.8595188,Generic wooden pole
MISTISSINI PETAWABANO PHA75, 50.4099026,-73.8594273,Generic wooden pole
MISTISSINI KEBATAKIN PHA319, 50.4108882,-73.8646267,Generic wooden pole
MISTISSINI QUEEN PHA319, 50.4108882,-73.8646267,Generic wooden pole
MISTISSINI KEBATAKIN PHA331, 50.4101942,-73.8627994,Generic wooden pole
MISTISSINI QUEEN PHA331, 50.4101942,-73.8627994,Generic wooden pole
MISTISSINI PETAWABANO PHA99, 50.4086926,-73.8606181,Generic wooden pole
MISTISSINI QUEEN PHC353, 50.4083747,-73.8602425,Generic wooden pole
MISTISSINI QUEEN PHA346, 50.4078065,-73.8613050,Generic wooden pole
MISTISSINI PETAWABANO PHA107, 50.4081307,-73.8631838,Generic wooden pole
MISTISSINI PETAWABANO PHA117, 50.4090156,-73.8646243,Generic wooden pole
MISTISSINI PETAWABANO PHA108, 50.4089474,-73.8628107,Generic wooden pole
MISTISSINI QUEEN PHA108, 50.4089474,-73.8628107,Generic wooden pole
MISTISSINI PETAWABANO PHA112, 50.4095844,-73.8637445,Generic wooden pole
MISTISSINI QUEEN PHA112, 50.4095844,-73.8637445,Generic wooden pole
MISTISSINI PETAWABANO PHA314, 50.4105162,-73.8657148,Generic wooden pole
MISTISSINI QUEEN PHA314, 50.4105162,-73.8657148,Generic wooden pole
MISTISSINI BLAZO-U-MESKINAM PHA314, 50.4105162,-73.8657148,Generic wooden pole
MISTISSINI BAY PHA24+1, 50.4108808,-73.8689372,Generic wooden pole
MISTISSINI PETAWABANO PHA76, 50.4096598,-73.8604225,Generic wooden pole
MISTISSINI MISCHWEK PHA76, 50.4096598,-73.8604225,Generic wooden pole
MISTISSINI MISCHWEK PHA66, 50.4098748,-73.8603446,Generic wooden pole
MISTISSINI PETAWABANO PHA66, 50.4098748,-73.8603446,Generic wooden pole
MISTISSINI MISCHWEK PHA50, 50.4106487,-73.8604142,Generic wooden pole
MISTISSINI PETAWABANO PHA50, 50.4106487,-73.8604142,Generic wooden pole
MISTISSINI MISCHWEK PHA36, 50.4117809,-73.8621392,Generic wooden pole
MISTISSINI PETAWABANO PHA36, 50.4117809,-73.8621392,Generic wooden pole
MISTISSINI KEBATAKIN PHA26, 50.4115578,-73.8642849,Generic wooden pole
MISTISSINI MISCHWEK PHA26, 50.4115578,-73.8642849,Generic wooden pole
MISTISSINI PETAWABANO PHA26, 50.4115578,-73.8642849,Generic wooden pole
MISTISSINI WAABINUUTAU PHA105, 50.4126056,-73.8616444,Generic wooden pole
MISTISSINI BISCHEWANANCH PHA105, 50.4126056,-73.8616444,Generic wooden pole
MISTISSINI PETAWABANO PHA105, 50.4126056,-73.8616444,Generic wooden pole
MISTISSINI WAAPSTAN PHA19, 50.4134301,-73.8625196,Generic wooden pole
MISTISSINI WAAPSTAN PHA7, 50.4137063,-73.8641470,Generic wooden pole
MISTISSINI BOSUM PHA226-1, 50.4210456,-73.8568544,Generic wooden pole
MISTISSINI SAM AWASHISH PHA226-1, 50.4210456,-73.8568544,Generic wooden pole
MISTISSINI SAM AWASHISH PHA228-1, 50.4212146,-73.8571072,Generic wooden pole
MISTISSINI SAM AWASHISH PHA224-1, 50.4207328,-73.8571629,Generic wooden pole
MISTISSINI PETAWABANO PHA91, 50.4091845,-73.8595700,Generic wooden pole
MISTISSINI COON COME PHA228+2, 50.4215241,-73.8564165,Generic wooden pole
MISTISSINI ISERHOFF PHA38, 50.4232473,-73.8550503,Generic wooden pole
MISTISSINI GUNNER PHA37+1, 50.4224610,-73.8547960,Generic wooden pole
MISTISSINI ISERHOFF PHA37+1, 50.4224610,-73.8547960,Generic wooden pole
MISTISSINI ETAPP PHA37+1, 50.4224610,-73.8547960,Generic wooden pole
MISTISSINI COON COME PHA37+1, 50.4224610,-73.8547960,Generic wooden pole
MISTISSINI ETAPP PHA43, 50.4233267,-73.8539490,Generic wooden pole
MISTISSINI ISERHOFF PHA43, 50.4233267,-73.8539490,Generic wooden pole
MISTISSINI COON COME PHA18, 50.4245054,-73.8584741,Generic wooden pole
MISTISSINI ISERHOFF PHA18+2, 50.4238756,-73.8573111,Generic wooden pole
MISTISSINI COON COME PHA18+2, 50.4239888,-73.8569652,Generic wooden pole
MISTISSINI ISERHOFF PHA18+1, 50.4240074,-73.8580971,Generic wooden pole
MISTISSINI ISERHOFF PHA52, 50.4241590,-73.8556171,Generic wooden pole
MISTISSINI BLACKSMITH PHA52, 50.4241590,-73.8556171,Generic wooden pole
MISTISSINI BLACKSMITH PHA51, 50.4245661,-73.8537447,Generic wooden pole
MISTISSINI ISERHOFF PHA51, 50.4245661,-73.8537447,Generic wooden pole
MISTISSINI ETAPP PHA51, 50.4245661,-73.8537447,Generic wooden pole
MISTISSINI COONISHISH PHA23, 50.4256613,-73.8561487,Generic wooden pole
MISTISSINI ISERHOFF PHA23, 50.4256613,-73.8561487,Generic wooden pole
MISTISSINI COONISHISH PHA15, 50.4263926,-73.8571746,Generic wooden pole
MISTISSINI ISERHOFF PHA15, 50.4263926,-73.8571746,Generic wooden pole
MISTISSINI BLACKSMITH PHA32+2, 50.4260958,-73.8597988,Generic wooden pole
MISTISSINI COONISHISH PHA40, 50.4254081,-73.8577642,Generic wooden pole
MISTISSINI COON COME PHA40, 50.4254081,-73.8577642,Generic wooden pole
MISTISSINI COONISHISH PHA42, 50.4251204,-73.8572933,Generic wooden pole
MISTISSINI COON COME PHA42, 50.4251204,-73.8572933,Generic wooden pole
MISTISSINI COONISHISH PHA42+1, 50.4248357,-73.8568108,Generic wooden pole
MISTISSINI COON COME PHA42+1, 50.4248357,-73.8568108,Generic wooden pole
MISTISSINI BOSUM PHD13-1, 50.4214712,-73.8552099,Generic wooden pole
MISTISSINI ETAPP PHD13-1, 50.4214712,-73.8552099,Generic wooden pole
MISTISSINI ETAPP PHA16, 50.4193157,-73.8561280,Generic wooden pole
MISTISSINI ETAPP PHA24, 50.4203767,-73.8539506,Generic wooden pole
MISTISSINI ETAPP PHA32, 50.4213757,-73.8531420,Generic wooden pole
MISTISSINI ETAPP PHA42, 50.4221760,-73.8527313,Generic wooden pole
NEMASKA BEAVER , 51.6835259,-76.2569984,Generic wooden pole
NEMASKA MOOSE , 51.6835259,-76.2569984,Generic wooden pole
NEMASKA WAAPIHYEU PHA 15, 51.6850967,-76.2587767,Generic wooden pole
NEMASKA SQUIRREL PHA 2, 51.6864898,-76.2522632,Generic wooden pole
NEMASKA MOOSE PHA 2, 51.6824298,-76.2577334,Generic wooden pole
NEMASKA OTTER PHA 2, 51.6824298,-76.2577334,Generic wooden pole
NEMASKA RABBIT PHA 8, 51.6842780,-76.2535828,Generic wooden pole
NEMASKA WAAPIHYEU PHA 18, 51.6851079,-76.2603277,Generic wooden pole
NEMASKA PARTRIDGE PHA99, 51.6895050,-76.2547917,Generic wooden pole
NEMASKA MINK PHA 10, 51.6904779,-76.2522235,Generic wooden pole
NEMASKA SHIIPAASHTIKW PHA 10, 51.6904779,-76.2522235,Generic wooden pole
NEMASKA MINK PHA 6, 51.6899341,-76.2535020,Generic wooden pole
NEMASKA MINK PHA 1, 51.6894137,-76.2519417,Generic wooden pole
NEMASKA FOX PHD 25-1, 51.6880773,-76.2519363,Generic wooden pole
NEMASKA FOX PHA 4, 51.6884016,-76.2536534,Generic wooden pole
NEMASKA MARTEN PHA 5, 51.6874223,-76.2546743,Generic wooden pole
NEMASKA MARTEN PHA 3, 51.6867287,-76.2546717,Generic wooden pole
NEMASKA SQUIRREL PHA 1A, 51.6864124,-76.2538223,Generic wooden pole
NEMASKA LYNX PHA 1A, 51.6864124,-76.2538223,Generic wooden pole
NEMASKA LYNX PHD +5, 51.6853297,-76.2540451,Generic wooden pole
NEMASKA RABBIT PHD +5, 51.6853297,-76.2540451,Generic wooden pole
NEMASKA RABBIT PHA 7, 51.6854559,-76.2530724,Generic wooden pole
NEMASKA SQUIRREL PHA 7, 51.6854559,-76.2530724,Generic wooden pole
NEMASKA CARIBOU PHC12, 51.6837984,-76.2554603,Generic wooden pole
NEMASKA BEAVER PHC12, 51.6837984,-76.2554603,Generic wooden pole
NEMASKA BEAVER PHD POST, 51.6845919,-76.2556452,Generic wooden pole
NEMASKA LAKESHORE PHD POST, 51.6845919,-76.2556452,Generic wooden pole
NEMASKA LAKESHORE PHO ARENA, 51.6850652,-76.2567390,Generic wooden pole
NEMASKA LAKESHORE PHO ECOLE-5, 51.6858322,-76.2585865,Generic wooden pole
NEMASKA PARTRIDGE PHD 42E, 51.6851257,-76.2606717,Generic wooden pole
NEMASKA OTTER PHD 5, 51.6827096,-76.2559355,Generic wooden pole
NEMASKA CARIBOU PHD 5, 51.6827096,-76.2559355,Generic wooden pole
NEMASKA PARTRIDGE PHA 2, 51.6822007,-76.2558694,Generic wooden pole
NEMASKA OTTER PHA 5, 51.6813996,-76.2564059,Generic wooden pole
NEMASKA WOLF PHA 6, 51.6823853,-76.2585450,Generic wooden pole
NEMASKA PORCUPINE PHA 3, 51.6829025,-76.2594399,Generic wooden pole
NEMASKA PARTRIDGE PHA 3, 51.6829025,-76.2594399,Generic wooden pole
NEMASKA WAAPIHYEU PHA 7, 51.6837090,-76.2593552,Generic wooden pole
NEMASKA PORCUPINE PHA 7, 51.6837090,-76.2593552,Generic wooden pole
NEMASKA WAAPIHYEU PHA 11, 51.6836852,-76.2606942,Generic wooden pole
NEMASKA PORCUPINE PHA 11, 51.6836852,-76.2606942,Generic wooden pole
NEMASKA PARTRIDGE PHD 42G, 51.6848544,-76.2608220,Generic wooden pole
NEMASKA PARTRIDGE PHA 38D, 51.6826657,-76.2618754,Generic wooden pole
NEMASKA PARTRIDGE , 51.6826214,-76.2614464,Generic wooden pole
NEMASKA PARTRIDGE PHA 34, 51.6817816,-76.2612611,Generic wooden pole
NEMASKA WOLF PHA 11, 51.6822434,-76.2602375,Generic wooden pole
NEMASKA WOLF PHA 4, 51.6817350,-76.2585085,Generic wooden pole
NEMASKA BEAR PHA 4, 51.6817350,-76.2585085,Generic wooden pole
NEMASKA BEAR PHA 11, 51.6811040,-76.2592933,Generic wooden pole
NEMASKA PARTRIDGE PHA 20, 51.6807434,-76.2602452,Generic wooden pole
NEMASKA BEAR PHA 3, 51.6806519,-76.2578954,Generic wooden pole
NEMASKA BEDABIN PHA 6, 51.6791552,-76.2573604,Generic wooden pole
NEMASKA BEDABIN PHA 7, 51.6783486,-76.2579819,Generic wooden pole
NEMASKA BEDABIN PHA 9A, 51.6788224,-76.2589573,Generic wooden pole
NEMASKA BEDABIN PHA 15B, 51.6783984,-76.2594796,Generic wooden pole
NEMASKA BEDABIN PHA32+11, 51.6778563,-76.2616911,Generic wooden pole
NEMASKA BEDABIN PHA32+8, 51.6771093,-76.2634799,Generic wooden pole
NEMASKA MACHISHTEWEYUAUUN PHA 39+2, 51.6763773,-76.2637195,Generic wooden pole
NEMASKA MACHISHTEWEYUAUUN PHA  MACHISHTEWEYAAU, 51.6772112,-76.2597765,Generic wooden pole
NEMASKA BEDABIN PHA 26-2, 51.6772711,-76.2606975,Generic wooden pole
NEMASKA SHIIPAASHTIKW PHA 30, 51.6770063,-76.2616756,Generic wooden pole
NEMASKA BEDABIN PHA 30, 51.6770063,-76.2616756,Generic wooden pole
NEMASKA MACHISHTEWEYUAUUN PHA 32, 51.6759015,-76.2621318,Generic wooden pole
NEMASKA CHISHTAASTIHKW PHO76A-10, 51.6914542,-76.2509294,Generic wooden pole
NEMASKA PARTRIDGE PH10, 51.6911316,-76.2531957,Generic wooden pole
NEMASKA PARTRIDGE PH12, 51.6906264,-76.2543773,Generic wooden pole
NEMASKA PARTRIDGE PH14, 51.6900874,-76.2556485,Generic wooden pole
OUJE OOSHEDTAWK PHA170, 49.9263105,-74.8155952,Generic wooden pole
OUJE KABEESHAGAMAOU PHA170, 49.9263105,-74.8155952,Generic wooden pole
OUJE KABEESHAGAMAOU PHA170+1, 49.9265834,-74.8154668,Generic wooden pole
OUJE KABEESHAGAMAOU , 49.9268873,-74.8150311,Generic wooden pole
OUJE SAKIIGUNSHISH MESKINO PHA92, 49.9251205,-74.8185742,Generic wooden pole
OUJE OPATACA PHA92, 49.9251205,-74.8185742,Generic wooden pole
OUJE MEDEEWIN MESKINO PHA110-1, 49.9220295,-74.8155863,Generic wooden pole
OUJE OUJE-BOUGOUMOU PHA110-1, 49.9220295,-74.8155863,Generic wooden pole
OUJE WASTAWSHKOOTAW PHD13, 49.9224129,-74.8249682,Generic wooden pole
OUJE WAPOSITE PHA40, 49.9228334,-74.8274205,Generic wooden pole
OUJE NATSTAGMOU PHA47, 49.9237717,-74.8259553,Generic wooden pole
OUJE WAPOSITE PHA47, 49.9237717,-74.8259553,Generic wooden pole
OUJE NATSTAGMOU PHA55, 49.9237588,-74.8247653,Generic wooden pole
OUJE OPATACA PHA55, 49.9237588,-74.8247653,Generic wooden pole
OUJE WAPOSITE PHA55, 49.9237588,-74.8247653,Generic wooden pole
OUJE WAPOSITE PHA44, 49.9242083,-74.8269968,Generic wooden pole
OUJE WAPOSITE PHA54, 49.9244749,-74.8254594,Generic wooden pole
OUJE APATSIIWIN PHD XX, 49.9242683,-74.8074465,Generic wooden pole
OUJE OUKAW SAKHEGUN MESKINO PHA241, 49.9258160,-74.8094189,Generic wooden pole
OUJE MUSKUUCHI PHA240, 49.9261646,-74.8103072,Generic wooden pole
OUJE OUKAW SAKHEGUN MESKINO PHA240, 49.9261646,-74.8103072,Generic wooden pole
OUJE MUSKUUCHI PHA234, 49.9255406,-74.8112137,Generic wooden pole
OUJE OUKAW SAKHEGUN MESKINO PHA234, 49.9255406,-74.8112137,Generic wooden pole
OUJE MUSKUUCHI PHA230, 49.9265716,-74.8093034,Generic wooden pole
OUJE MUSKUUCHI PHA220, 49.9267143,-74.8111839,Generic wooden pole
OUJE MUSKUUCHI PHA210, 49.9256585,-74.8127418,Generic wooden pole
OUJE OOSHEDTAWK PHA165, 49.9251178,-74.8155835,Generic wooden pole
OUJE GINSHAW WAGUMSHI PHA140, 49.9247211,-74.8143163,Generic wooden pole
OUJE GINSHAW WAGUMSHI PHA150, 49.9247235,-74.8119629,Generic wooden pole
OUJE MUSKUUCHI PHA150, 49.9247235,-74.8119629,Generic wooden pole
OUJE OUKAW SAKHEGUN MESKINO PHA150, 49.9247235,-74.8119629,Generic wooden pole
OUJE GINSHAW WAGUMSHI PHA154, 49.9247290,-74.8113104,Generic wooden pole
OUJE OUKAW SAKHEGUN MESKINO PHA154, 49.9247290,-74.8113104,Generic wooden pole
OUJE OBATAGAMAU PHA130, 49.9245498,-74.8158480,Generic wooden pole
OUJE GINSHAW WAGUMSHI PHA130, 49.9245498,-74.8158480,Generic wooden pole
OUJE OBATAGAMAU PHA137, 49.9240734,-74.8150695,Generic wooden pole
OUJE GINSHAW WAGUMSHI PHA137, 49.9240734,-74.8150695,Generic wooden pole
